remark,"CSV-Import-Export"
remark,"Date = Thu Sep 23 15:39:16 2021"
remark,"Version = RSLogix 5000 v13.04"
remark,"Owner = Rodney Howard"
remark,"Company = BIS Cleanaway Limited"
0.2
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER
COMMENT,"","LC_IS","Data for leading control of injection system - Enable Safe State",,"LC_IS.SAFE"
COMMENT,"","LC_IS","Data for leading control of injection system - Ready to Start Interlock",,"LC_IS.RDSTART"
COMMENT,"","LC_IS","Data for leading control of injection system - PCI Operator Selected Stop Inj. Button",,"LC_IS.BUTTON_STOP"
COMMENT,"","LC_IS","Data for leading control of injection system - Status for Inj. is On",,"LC_IS.ST_ON"
COMMENT,"","LC_IS","Data for leading control of injection system OK",,"LC_IS.ST_N2_OK"
TAG,"","LC_IS_Status","Line Conveying Status","DINT",""
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 0",,"LC_IS_Status.0"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 1",,"LC_IS_Status.1"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 2",,"LC_IS_Status.2"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 3",,"LC_IS_Status.3"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 4",,"LC_IS_Status.4"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 5",,"LC_IS_Status.5"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 6",,"LC_IS_Status.6"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 7",,"LC_IS_Status.7"
COMMENT,"","LC_IS_Status","Line Conveying Injection Sequence - Ready to Start Bit 8",,"LC_IS_Status.8"
TAG,"","MM","","UDT_Manual_Mode",""
TAG,"","MM_A5_1_0VB10_OP","Manual Mode $2013 N2 Press Line to IH Depressure Valve - Open Valve Command (via operator)","BOOL",""
TAG,"","MSG_1756_HMI","","MESSAGE",""
TAG,"","MSG_1756_IO","","MESSAGE",""
TAG,"","MSG_Read_DistBF5","MSG PCIBF5 to Read DistBF5","MESSAGE",""
TAG,"","O4_1_2CDBF_ON","cleaning device start","BOOL",""
TAG,"","O4_1_2M12_ON","Start drive","BOOL",""
TAG,"","O4_1_2M12_RD","Drive ready","BOOL",""
TAG,"","O4_1_2VBW1_OP","Open valve","BOOL",""
TAG,"","O4_1_2VBW2_OP","Open valve","BOOL",""
TAG,"","O4_1_2VBW3_OP","Open valve","BOOL",""
TAG,"","O4_1_2VBW4_OP","Open valve","BOOL",""
TAG,"","O4_1_2VF5_OP","Open valve","BOOL",""
TAG,"","O5_1_0SV71_OP","Open valve","BOOL",""
TAG,"","O5_1_0SV72_OP","Open valve","BOOL",""
TAG,"","O5_1_0SV73_OP","Open valve","BOOL",""
TAG,"","O5_1_0VB10_OP","N2 Pressure Line To IH - Depressure Valve -$NOpen Valve","BOOL",""
TAG,"","O5_1_0VC2_SET","PV1 N2 Vessel Outlet Valve To IH Pressurisation - Position Output To Valve (0-100%)","REAL",""
TAG,"","O5_1_0VF1_OP","Open valve","BOOL",""
TAG,"","O5_1_0VF2_OP","Open valve","BOOL",""
TAG,"","O5_1_0VF3_OP","Open valve","BOOL",""
TAG,"","O5_1_0VF4_OP","Open valve","BOOL",""
TAG,"","O5_1_0VF5_OP","Open valve","BOOL",""
TAG,"","O5_1_0VS06_OP","Open valve","BOOL",""
TAG,"","O5_1_0VS07_OP","Open valve","BOOL",""
TAG,"","O5_1_1VB01_OP","Open valve","BOOL",""
TAG,"","O5_1_1VB09_CL","Close valve","BOOL",""
TAG,"","O5_1_1VBCM04_OP","Open valve","BOOL",""
TAG,"","O5_1_1VBCM05_OP","open valve","BOOL",""
TAG,"","O5_1_1VBCM06_OP","open valve","BOOL",""
TAG,"","O5_1_1VBCM15_CL","Close valve","BOOL",""
TAG,"","O5_1_1VBCM16_OP","open valve","BOOL",""
TAG,"","O5_1_1VBW19_OP","open valve","BOOL",""
TAG,"","O5_1_1VC02_SET","set value","REAL",""
TAG,"","O5_1_1VC07_SET","set value","REAL",""
TAG,"","O5_1_1VC11_REL","release 4-20mA","BOOL",""
TAG,"","O5_1_1VC11_SET","set value","REAL",""
TAG,"","O5_1_1VF08_OP","open valve","BOOL",""
TAG,"","O5_1_1VF14_OP","open valve","BOOL",""
TAG,"","O5_1_1VS13_OP","Open valve","BOOL",""
TAG,"","O5_1_2VB01_OP","Open valve","BOOL",""
TAG,"","O5_1_2VB09_CL","Close valve","BOOL",""
TAG,"","O5_1_2VBCM04_OP","Open valve","BOOL",""
TAG,"","O5_1_2VBCM05_OP","open valve","BOOL",""
TAG,"","O5_1_2VBCM06_OP","open valve","BOOL",""
TAG,"","O5_1_2VBCM15_CL","Close valve","BOOL",""
TAG,"","O5_1_2VBCM16_OP","open valve","BOOL",""
TAG,"","O5_1_2VBW19_OP","open valve","BOOL",""
TAG,"","O5_1_2VC02_SET","set value","REAL",""
TAG,"","O5_1_2VC07_SET","set value","REAL",""
TAG,"","O5_1_2VC11_REL","release 4-20mA","BOOL",""
TAG,"","O5_1_2VC11_SET","set value","REAL",""
TAG,"","O5_1_2VF08_OP","open valve","BOOL",""
TAG,"","O5_1_2VF14_OP","open valve","BOOL",""
TAG,"","O5_1_2VS13_OP","Open valve","BOOL",""
TAG,"","O5_1_3VB01_OP","Open valve","BOOL",""
TAG,"","O5_1_3VB09_CL","Close valve","BOOL",""
TAG,"","O5_1_3VBCM04_OP","Open valve","BOOL",""
TAG,"","O5_1_3VBCM05_OP","open valve","BOOL",""
TAG,"","O5_1_3VBCM06_OP","open valve","BOOL",""
TAG,"","O5_1_3VBCM15_CL","Close valve","BOOL",""
TAG,"","O5_1_3VBCM16_OP","open valve","BOOL",""
TAG,"","O5_1_3VBW19_OP","open valve","BOOL",""
TAG,"","O5_1_3VC02_SET","set value","REAL",""
TAG,"","O5_1_3VC07_SET","set value","REAL",""
TAG,"","O5_1_3VC11_REL","release 4-20mA","BOOL",""
TAG,"","O5_1_3VC11_SET","set value","REAL",""
TAG,"","O5_1_3VF08_OP","open valve","BOOL",""
TAG,"","O5_1_3VF14_OP","open valve","BOOL",""
TAG,"","O5_1_3VS13_OP","Open valve","BOOL",""
TAG,"","O5_2_1VBCM2_CL","Close valve","BOOL",""
TAG,"","O5_2_1VBCM3_OP","Open valve","BOOL",""
TAG,"","O5_2_1VBCM4_CL","Close valve","BOOL",""
TAG,"","O5_2_1VC31_SET","set value","REAL",""
TAG,"","O5_2_1VCC11_SET","set value","REAL",""
TAG,"","O5_2_2VC31_SET","set value","REAL",""
TAG,"","O5_2_2VF1_OP","Open valve","BOOL",""
TAG,"","O5_2_2VF2_OP","Open valve","BOOL",""
TAG,"","ONS_midnight_delay","","BOOL",""
TAG,"","ONS_RESET_6min_AVG","","BOOL",""
TAG,"","OPF","General Operating Functions - From HMI -","UDT_HMI_OPF",""
COMMENT,"","OPF","General Operating Functions, Operator Selections from HMI - Injection System",,"OPF.OP_IS"
COMMENT,"","OPF","General Operating Functions, Refusal Text to HMI - Injection System",,"OPF.RT_IS"
TAG,"","OPLCPCIBF5_1_F","PLC fuse O.K.$N","BOOL",""
TAG,"","PCI_BF5_Date_Time","System time and date","DINT[7]",""
TAG,"","PCugaly_Test","Test Bit$N1= Test Active$N0 = Test inactive","DINT",""
COMMENT,"","PCugaly_Test","N2 Actuation Gas Healthy - Disable Control/Alarm Only Test. (1 = Test Active)",,"PCugaly_Test.0"
COMMENT,"","PCugaly_Test","Next IH Not Avail.$NTest Bit$N1= Test Active$N0 = Test inactive",,"PCugaly_Test.1"
COMMENT,"","PCugaly_Test","PCugaly Test Bit$NSP/PV Dev. Alarms$N1 = Test Active$N0 = Test Inactive",,"PCugaly_Test.2"
COMMENT,"","PCugaly_Test","Dig. IP FailSafe Mod Test Bit$N1 = Test Active$N0 = Test Inactive",,"PCugaly_Test.4"
COMMENT,"","PCugaly_Test","DeviceNet Dig. IP FailSafe Mod Test Bit$N1 = Test Active$N0 = Test Inactive",,"PCugaly_Test.5"
COMMENT,"","PCugaly_Test","VC2 Test Bit$N1=Test Active$N0 = Test Inactive",,"PCugaly_Test.8"
COMMENT,"","PCugaly_Test","Test Bit$NA4.1.2VBW4$NMin. Opening$NTime mod",,"PCugaly_Test.9"
COMMENT,"","PCugaly_Test","Open LSW Reached",,"PCugaly_Test.20"
COMMENT,"","PCugaly_Test","Open LSW Lost",,"PCugaly_Test.21"
COMMENT,"","PCugaly_Test","Open LSW Lost ONS",,"PCugaly_Test.22"
COMMENT,"","PCugaly_Test","Closed LSW Reached",,"PCugaly_Test.25"
COMMENT,"","PCugaly_Test","Close LSW Lost",,"PCugaly_Test.26"
COMMENT,"","PCugaly_Test","Close LSW Lost ONS",,"PCugaly_Test.27"
TAG,"","PCugaly_Test_DINT","","DINT[9]",""
TAG,"","PCugaly_Test_SINT","","SINT[19]",""
COMMENT,"","PCugaly_Test_SINT","No. of Times$NOpen LSW Lost",,"PCugaly_Test_SINT[0]"
COMMENT,"","PCugaly_Test_SINT","No. of Times$NClose LSW Lost",,"PCugaly_Test_SINT[1]"
TAG,"","PCugaly_Test_TMR","","TIMER[5]",""
COMMENT,"","PCugaly_Test_TMR","A4.1.2VBW4$NMin. Opening$NTime mod",,"PCugaly_Test_TMR[0]"
TAG,"","PD_5_1_0_VC_2_SCL","PV1 N2 Vessel Outlet Valve To IH Pressurisation - Soft Closed Limit Switch Value - From HMI","REAL",""
TAG,"","PD_5_1_0_VC_2_SOL","PV1 N2 Vessel Outlet Valve To IH Pressurisation - Soft Open Limit Switch Value - From HMI","REAL",""
TAG,"","PD_5_1_1_VC_02_SCL","Pressure maintaining contr. valve IH 1 soft closed limit switch","REAL",""
TAG,"","PD_5_1_1_VC_07_SCL","Fluidizing control valve IH 1 soft closed limit switch","REAL",""
TAG,"","PD_5_1_1_VC_11_SCL","Depressurizing control valve IH 1 soft closed limit switch","REAL",""
TAG,"","PD_5_1_1_VC_11_SOL","Depressurizing control valve IH 1 soft open limit switch","REAL",""
TAG,"","PD_5_1_2_VC_02_SCL","Pressure maintaining contr. valve IH 2 soft closed limit switch","REAL",""
TAG,"","PD_5_1_2_VC_07_SCL","Fluidizing control valve IH 2 soft closed limit switch","REAL",""
TAG,"","PD_5_1_2_VC_11_SCL","Depressurizing control valve IH 2 soft closed limit switch","REAL",""
TAG,"","PD_5_1_2_VC_11_SOL","Depressurizing control valve IH 2 soft open limit switch","REAL",""
TAG,"","PD_5_1_3_VC_02_SCL","Pressure maintaining contr. valve IH 3 soft closed limit switch","REAL",""
TAG,"","PD_5_1_3_VC_07_SCL","Fluidizing control valve IH 1 soft closed limit switch","REAL",""
TAG,"","PD_5_1_3_VC_11_SCL","Depressurizing control valve IH 3 soft closed limit switch","REAL",""
TAG,"","PD_5_1_3_VC_11_SOL","Depressurizing control valve IH 3 soft open limit switch","REAL",""
TAG,"","PD_5_2_1_VC_31_SCL","Dilution  control valve mix. chamber # 1 soft close limit switch","REAL",""
TAG,"","PD_5_2_2_VC_31_SCL","Dilution  control valve mix. chamber # 2 soft close limit switch","REAL",""
TAG,"","PD_5_2_3_VC_11_SCL","","REAL",""
TAG,"","PD_A","","REAL",""
TAG,"","PD_A4_1_2DT1_MAX1","","REAL",""
TAG,"","PD_A4_1_2DT1_MAX2","","REAL",""
TAG,"","PD_A4_1_2PDT1_deltaP","difference pressure","REAL",""
TAG,"","PD_A4_1_2PDT1_Hyst","hysteresis","REAL",""
TAG,"","PD_A4_1_2PDT1_MAX1","","REAL",""
TAG,"","PD_A4_1_2PDT1_MAX2","","REAL",""
TAG,"","PD_A4_1_2VBW1_ForcedOpen","","BOOL",""
TAG,"","PD_A4_1_2VBW2_ForcedOpen","","BOOL",""
TAG,"","PD_A4_1_2VBW3_ForcedOpen","","BOOL",""
TAG,"","PD_A4_1_2VBW4_ForcedOpen","","BOOL",""
TAG,"","PD_A4_1_2VF5_ForcedOpen","","BOOL",""
TAG,"","PD_A5_1_0PT1_MIN1","","REAL",""
TAG,"","PD_A5_1_0PT1_MIN2","","REAL",""
TAG,"","PD_A5_1_0PT2_MIN1","","REAL",""
TAG,"","PD_A5_1_0PT2_MIN2","","REAL",""
TAG,"","PD_A5_1_0PT3_MIN1","","REAL",""
TAG,"","PD_A5_1_0PT3_MIN2","","REAL",""
TAG,"","PD_A5_1_0PT4_MIN1","","REAL",""
TAG,"","PD_A5_1_0PT4_MIN2","","REAL",""
TAG,"","PD_A5_1_0TT1_MAX1","","REAL",""
TAG,"","PD_A5_1_0TT1_MAX2","","REAL",""
TAG,"","PD_A5_1_0TT2_MAX1","","REAL",""
TAG,"","PD_A5_1_0TT2_MAX2","","REAL",""
TAG,"","PD_A5_1_1PDT2_MAX1","","REAL",""
TAG,"","PD_A5_1_1PDT2_MAX2","","REAL",""
TAG,"","PD_A5_2_1PT3_MIN1","","REAL",""
TAG,"","PD_A5_2_1PT3_MIN2","","REAL",""
TAG,"","PD_A5_2_1TT3_MAX2","","REAL",""
TAG,"","PD_A5_2_2PT3_MIN1","","REAL",""
TAG,"","PD_A5_2_2PT3_MIN2","","REAL",""
TAG,"","PD_A5_2_2TT3_MAX2","","REAL",""
TAG,"","PD_alpha_max_1","Max. open position for Gritzko valve to change IH pressure","REAL",""
TAG,"","PD_alpha_max_2","Max. Max. open position of Gritzko valve ( stopps opening )","REAL",""
TAG,"","PD_alpha_min_1","Min. open position for Gritzko valve to change IH pressure","REAL",""
TAG,"","PD_alpha_min_2","Min. Min. opening position of Gritzko valve ( stopps closing )","REAL",""
TAG,"","PD_CFL_CON_MAX","","REAL",""
TAG,"","PD_CFL_CON_MIN","","REAL",""
TAG,"","PD_CFL_SPD_MIN","","REAL",""
TAG,"","PD_ComSupTime","","DINT",""
TAG,"","PD_CONC_AVERAGE","","REAL",""
TAG,"","PD_CONC_SPOP","","REAL",""
TAG,"","PD_CONC_SPVAR","","REAL",""
TAG,"","PD_COUNT_DEPRESS","set-point value for counter of depressurizing cycles of injection hoppers for opening emergency depressurizing valve","SINT",""
TAG,"","PD_COUNT_EMPTYCLPCSB","Counter for counting the emptying cycles of the conveying line CL into the pulverized coal storge bin PCSB","REAL",""
TAG,"","PD_COUNT_EMPTYCLPCSB_RD","","REAL",""
TAG,"","PD_DEADBAND1","","REAL",""
TAG,"","PD_DEADBAND2","","REAL",""
TAG,"","PD_DENCO","Density of coal","REAL",""
TAG,"","PD_DENN2","Density of nitrogen","REAL",""
TAG,"","PD_Depress_Table_IH1_X","","REAL[17]",""
TAG,"","PD_Depress_Table_IH1_Y1","Depressurize IH1 with 100Nm³/h","REAL[17]",""
TAG,"","PD_Depress_Table_IH1_Y2","Depressurize IH1 with 150Nm³/h and Equalisation ON","REAL[17]",""
TAG,"","PD_Depress_Table_IH1_Y3","Depressurize IH1 with 150Nm³/h and Equalisation OFF","REAL[17]",""
TAG,"","PD_Depress_Table_IH2_X","","REAL[17]",""
TAG,"","PD_Depress_Table_IH2_Y1","Depressurize IH2 with 100Nm³/h","REAL[17]",""
TAG,"","PD_Depress_Table_IH2_Y2","Depressurize IH2 with 150Nm³/h and Equalisation ON","REAL[17]",""
TAG,"","PD_Depress_Table_IH2_Y3","Depressurize IH2 with 150Nm³/h and Equalisation OFF","REAL[17]",""
TAG,"","PD_Depress_Table_IH3_X","","REAL[17]",""
TAG,"","PD_Depress_Table_IH3_Y1","Depressurize IH3 with 100Nm³/h","REAL[17]",""
TAG,"","PD_Depress_Table_IH3_Y2","Depressurize IH3 with 150Nm³/h and Equalisation ON","REAL[17]",""
TAG,"","PD_Depress_Table_IH3_Y3","Depressurize IH3 with 150Nm³/h and Equalisation OFF","REAL[17]",""
TAG,"","PD_DFBF1_DPMAX1","Maximum differential pressure across DFBF 1 ( alarm)","REAL",""
TAG,"","PD_DFBF1_DPMAX2","Max Max differential pressure across DFBF 1 (SAFE-DFBF1)","REAL",""
TAG,"","PD_DFBF1_TTMAX1","Maximum set-point for temp. in pipe to DFBF1 ( alarm )","REAL",""
TAG,"","PD_DFBF1_TTMAX2","Max Max. set-point for temp. in pipe to DFBF1 ( stop heating )","REAL",""
TAG,"","PD_DFBF1_TTMIN1","Minimum set-point for temp. in pipe to DFBF1 ( alarm )","REAL",""
TAG,"","PD_DFBF1_TTMIN2","Min Min. set-point for temp. in pipe to DFBF1 ( alarm )","REAL",""
TAG,"","PD_DFBF2_DPMAX1","Maximum differential pressure across DFBF2 ( alarm )","REAL",""
TAG,"","PD_DFBF2_DPMAX2","Max Max differential pressure across DFBF 2 (SAFE-DFBF2)","REAL",""
TAG,"","PD_DFBF2_TTMAX1","Maximum set-point for temp. in pipe to DFBD2 ( alarm )","REAL",""
TAG,"","PD_DFBF2_TTMAX2","Max Max. set-point for temp. in pipe to DFBF2 ( stop heating )","REAL",""
TAG,"","PD_DFBF2_TTMIN1","Minimum set-point for temp. in pipe to DFBD2 ( alarm )","REAL",""
TAG,"","PD_DFBF2_TTMIN2","Min Min. set-point for temp. in pipe to DFBF2 ( alarm )","REAL",""
TAG,"","PD_DIL1_ACTIVE","","INT",""
TAG,"","PD_DIL1_PTDEFVAL","Dilution flow 1 pressure transmitter default value","REAL",""
TAG,"","PD_DIL1_TTDEFVAL","Dilution flow 1 temperature transmitter default value","REAL",""
TAG,"","PD_DIL2_ACTIVE","","INT",""
TAG,"","PD_DIL2_PTDEFVAL","Dilution flow 2 pressure transmitter default value","REAL",""
TAG,"","PD_DIL2_TTDEFVAL","Dilution flow 2 temperature transmitter default value","REAL",""
TAG,"","PD_DIL3_ACTIVE","","INT",""
TAG,"","PD_DIL3_PTDEFVAL","Dilution flow 3 pressure transmitter default value","REAL",""
TAG,"","PD_DIL3_TTDEFVAL","Dilution flow 3 temperature transmitter default value","REAL",""
TAG,"","PD_DPDS1_ALRM","Value for alarming of high DP across scalping device which is 10kPa above backflushing setpoint","REAL",""
TAG,"","PD_DPHPN2_STOP","Differential press. bias between high press. N2-vessel and IH","REAL",""
TAG,"","PD_DPIH_MAX","Max. press. difference injection hopper at end of pressurizing","REAL",""
TAG,"","PD_DPLPN2_STOP","Differential press. bias between low press. N2-vessel and IH","REAL",""
TAG,"","PD_DPSD1_MAX1","Maximum differential pressure for scalping device of IH1","REAL",""
TAG,"","PD_DPSD2_ALRM","Value for alarming of high DP across scalping device which is 10kPa above backflushing setpoint","REAL",""
TAG,"","PD_DPSD2_MAX1","Maximum differential pressure for scalping device of IH2","REAL",""
TAG,"","PD_DPSD3_ALRM","Value for alarming of high DP across scalping device which is 10kPa above backflushing setpoint","REAL",""
TAG,"","PD_DPSD3_MAX1","Maximum differential pressure for scalping device of IH3","REAL",""
TAG,"","PD_DPSD_MAX2","Max/max diff. pressure for scalping device of inj. hoppers","REAL",""
TAG,"","PD_DPSD_MAXCHIH","","REAL",""
TAG,"","PD_DU_Time","Duration monitoring time$Nstandard","DINT",""
TAG,"","PD_DU_Time_1","Duration monitoring time$Nshort (5s)","DINT",""
TAG,"","PD_DU_Time_2","Duration monitoring time$Nmedium (15s)","DINT",""
TAG,"","PD_DU_Time_3","Duration monitoring time$Nlong (25s)","DINT",""
TAG,"","PD_DU_Time_4","Duration monitoring time$Nlong (35s)","DINT",""
TAG,"","PD_DU_Time_5","Duration monitoring time$Ncheck weighing IHs (5min)","DINT",""
TAG,"","PD_DU_Time_6","Duration Monitoring Time - $NPressuring IH$'s - From HMI","DINT",""
TAG,"","PD_DU_VC2Time","PV1 N2 Vessel Outlet Valve to IH Pressurisation - Opening Time Steps - From HMI","DINT[10]",""
TAG,"","PD_DWMAXL","Max. weight difference with load during check weighing seq.","REAL",""
TAG,"","PD_DWMAXNL","Max. weight difference with no load during check weighing","REAL",""
TAG,"","PD_FBF5_ACT","Actual hot blast flow rate to BF$'5$'","REAL",""
TAG,"","PD_FBF5_MIN","Minimum hot blast flow to start interrupt conveying on BF$'5$'","REAL",""
TAG,"","PD_FBF6_ACT","Actual hot blast flow rate to BF$'6$'","REAL",""
TAG,"","PD_FBF6_MIN","Minimum hot blast flow to start interrupt conveying on BF$'6$'","REAL",""
TAG,"","PD_FB_Time","Feedback monitoring time","DINT",""
TAG,"","PD_FDIL1_MAX","Max. dilution flow to 1st mixing chamber","REAL",""
TAG,"","PD_FDIL1_MIN","Min. dilution flow to 1st mixing chamber","REAL",""
TAG,"","PD_FDIL1_PUR","Dilution flow SP of first dilution contr. v. for purging conv. line","REAL",""
TAG,"","PD_FDIL1_SP","Dilution flow set-point for mixing chamber 1 during injection","REAL",""
TAG,"","PD_FDIL1_SPOP","","REAL",""
TAG,"","PD_FDIL2_MAX","Max. dilution flow to 2nd mixing chamber","REAL",""
TAG,"","PD_FDIL2_MIN","Min. dilution flow to 2nd mixing chamber","REAL",""
TAG,"","PD_FDIL2_SP","Dilution flow set-point for mixing chamber 2 during injection","REAL",""
TAG,"","PD_FDIL2_SPOP","","REAL",""
TAG,"","PD_FDIL3_MAX","Max. dilution flow to 3rd mixing chamber","REAL",""
TAG,"","PD_FDIL3_MIN","Min. dilution flow to 3rd mixing chamber","REAL",""
TAG,"","PD_FDIL3_SP","Dilution flow set-point for mixing chamber 3 during injection","REAL",""
TAG,"","PD_FDIL3_SPOP","","REAL",""
TAG,"","PD_FFL1_INJ","Fluidizing flow set-point for IH 1 during injection","REAL",""
TAG,"","PD_FFL1_SP","Fluidizing flow to pressurize IH1","REAL",""
TAG,"","PD_FFL1_SPOP","Fluidizing flow set-point for IH 1 by operator","REAL",""
TAG,"","PD_FFL2_INJ","Fluidizing flow set-point for IH 2 during injection","REAL",""
TAG,"","PD_FFL2_SP","Fluidizing flow to pressurize IH2","REAL",""
TAG,"","PD_FFL2_SPOP","Fluidizing flow set-point for IH 2 by operator","REAL",""
TAG,"","PD_FFL3_INJ","Fluidizing flow set-point for IH 3 during injection","REAL",""
TAG,"","PD_FFL3_SP","Fluidizing flow to pressurize IH3","REAL",""
TAG,"","PD_FFL3_SPOP","Fluidizing flow set-point for IH 3 by operator","REAL",""
TAG,"","PD_FFL_EMPTY","Fluidizing flow during emptying of injection hopper into PCSB","REAL",""
TAG,"","PD_FFL_MAXOP","Maximum fluidizing flow set-point entered by operator","REAL",""
TAG,"","PD_FFL_MAXVAR","Maximum fluidizing flow set-point in variable mode","REAL",""
TAG,"","PD_FFL_MINOP","Minimum fluidizing flow set-point entered by operator","REAL",""
TAG,"","PD_FFL_MINVAR","Minimum fluidizing flow set-point in variable mode","REAL",""
TAG,"","PD_FFL_SPVAR","Fluidizing flow set-point by concentration control loop","REAL",""
TAG,"","PD_FINJDIFMAX","","REAL",""
TAG,"","PD_FINJ_CFAL","Min. coal flow out of injection hopper ( alarm )","REAL",""
TAG,"","PD_FINJ_CFALL","Min/min coal flow out of injection hopper ( alarm )","REAL",""
TAG,"","PD_FINJ_EMPTY","Min. coal flow to stop emptying sequence of injection hopper","REAL",""
TAG,"","PD_FINJ_FALL","","REAL",""
TAG,"","PD_FINJ_SP","Setpoint injection rate (kg/s)","REAL",""
TAG,"","PD_FlowCtrl_GRITZKO_On","Flow control with Gritzko valve on","INT",""
TAG,"","PD_FLOW_DSG_P","Design pressure for flow compensation","REAL",""
TAG,"","PD_FLOW_DSG_T","Design temperature for flow compensation","REAL",""
TAG,"","PD_FLUID_PTDEFVAL","Fluidizing flow  calculation , pressure transmitter default value if transmitters are not OK","REAL",""
TAG,"","PD_FLUID_TTDEFVAL","Fluidizing flow  calculation , temperature transmitter default value if transmitters are not OK","REAL",""
TAG,"","PD_INJ_SYS_CONC_VAR","","INT",""
TAG,"","PD_INJ_SYS_CONST_C_FLOW","","INT",""
TAG,"","PD_INJ_SYS_CONST_FLUID","","INT",""
TAG,"","PD_INJ_SYS_CONST_PRESS","constant pressure mode","INT",""
TAG,"","PD_INJ_SYS_Equal_on","","INT",""
TAG,"","PD_INJ_SYS_FLOW_CALC_IH","Use calculated flow for injection control","INT",""
TAG,"","PD_INJ_SYS_late_press","","INT",""
TAG,"","PD_INJ_SYS_SEL_CL","","INT",""
TAG,"","PD_INTG_A521FT1_DT","time base dt for the integration of A5.2.1FT1","REAL",""
TAG,"","PD_LTPCSB_MAX1","Maximum level set-point of PCSB","REAL",""
TAG,"","PD_LTPCSB_MAX2","Max Max. level set-point of PCSB ( stop filling by GAD )","REAL",""
TAG,"","PD_LTPCSB_MIN1","Minimum level set-point of PCSB","REAL",""
TAG,"","PD_LTPCSB_MIN2","Min Min. level set-point of PCSB ( enable filling of IH )","REAL",""
TAG,"","PD_N2_N14_activ","","INT",""
TAG,"","PD_N2_N24_activ","","INT",""
TAG,"","PD_N2_PV1_active","","INT",""
TAG,"","PD_N2_PV2_active","","INT",""
TAG,"","PD_O2_AT1_MAX1","Maximum set-point for first O2 conc. meas. in the PCSB","REAL",""
TAG,"","PD_O2_AT1_MAX2","Max Max. set-point for first O2 conc. meas. in the PCSB","REAL",""
TAG,"","PD_O2_AT2_MAX1","Maximum set-point for second O2 conc. meas. in the PCSB","REAL",""
TAG,"","PD_O2_AT2_MAX2","Max Max. set-point for second O2 conc. meas. in the PCSB","REAL",""
TAG,"","PD_PDIST_DPACT","Actual pressure difference of 6.2.3-PIT-1 and 6.2.3-PIT-2","REAL",""
TAG,"","PD_PDV1_SP","Pressure set-point for depressurizing control loop IH 1","REAL",""
TAG,"","PD_PDV2_SP","Pressure set-point for depressurizing control loop IH 2","REAL",""
TAG,"","PD_PDV3_SP","Pressure set-point for depressurizing control loop IH 3","REAL",""
TAG,"","PD_PEMPTY_MIN","","REAL",""
TAG,"","PD_PHB_ACT","Hot blast actual pressure","REAL",""
TAG,"","PD_PHB_BSMIN","Bias to added to hot blast press. to get minimum pressure at distributer (  set SAFE-CON flag ON )","REAL",""
TAG,"","PD_PHB_BSPUR","Bias to add to hot blast pressure to open injection lines during purging conveying line sequence","REAL",""
TAG,"","PD_PHB_BSSP","Bias to added to hot blast press. to get SP for pressure maintaining at distributer","REAL",""
TAG,"","PD_PIH1_ACT","","REAL",""
TAG,"","PD_PIH1_ATM","Injection hopper 1 atmospheric pressure set-point","REAL",""
TAG,"","PD_PIH1_MAX","Max. admissible press. difference injection IH1","REAL",""
TAG,"","PD_PIH1_SP","Pressure set-point for pressure maintaining control loop IH 1","REAL",""
TAG,"","PD_PIH2_ACT","","REAL",""
TAG,"","PD_PIH2_ATM","Injection hopper 2 atmospheric pressure set-point","REAL",""
TAG,"","PD_PIH2_MAX","Max. admissible press. difference injection IH2","REAL",""
TAG,"","PD_PIH2_SP","Pressure set-point for pressure maintaining control loop IH 2","REAL",""
TAG,"","PD_PIH3_ACT","","REAL",""
TAG,"","PD_PIH3_ATM","Injection hopper 3 atmospheric pressure set-point","REAL",""
TAG,"","PD_PIH3_MAX","Max. admissible press. difference injection IH3","REAL",""
TAG,"","PD_PIH3_SP","Pressure set-point for pressure maintaining control loop IH 3","REAL",""
TAG,"","PD_PIH_DEL","Delayed pressurization IH1","INT",""
TAG,"","PD_PIH_PrsLine_Depres_On","N2 Pressurisation Line to IH - Depressure/Vent Action Selected On - From HMI","INT",""
TAG,"","PD_PIH_STOP","Bias to stop pressurizing IH","REAL",""
TAG,"","PD_PIH_STOPBP","Bias to stop pressurising of IH with by-pass circuit","REAL",""
TAG,"","PD_PINJ_DEV1","","REAL",""
TAG,"","PD_PINJ_DEVCONST","Constant bias for pressure maitaining loop in wait for injection","REAL",""
TAG,"","PD_PINJ_DEVDP","Bias for depressurizing loop in wait and injection sequence","REAL",""
TAG,"","PD_PINJ_DEVSCAL","Scalping device bias for press. maint. loop in wait for injection","REAL",""
